Dataset,Actviity,SMILES,True_Value,Prediction,Probability,Best_Threshold,Features,Scaled_Probability
cardiotox_with_sider_all,Cardiotox (with SIDER all),CC[NH+](CC)C(=S)SSC(=S)[NH+](CC)CC,0.0,0,0.5878253968253969,0.6861785714285713,Mordred,0.42833266827437455
cardiotox_with_sider_all,Cardiotox (with SIDER all),CC[NH+](CC)C(=S)SSC(=S)[NH+](CC)CC,0.0,1,0.7047781870906868,0.564215145965146,Cell Painting,0.6612757302417613
cardiotox_with_sider_all,Cardiotox (with SIDER all),CC[NH+](CC)C(=S)SSC(=S)[NH+](CC)CC,0.0,0,0.7001498226383402,0.7037791005291005,LINCSL1000,0.497421578810715
cardiotox_with_sider_all,Cardiotox (with SIDER all),CC[NH+](CC)C(=S)SSC(=S)[NH+](CC)CC,0.0,0,0.6239146193223205,0.6358150707249148,GeneOntology,0.49064157806999903
cardiotox_with_sider_all,Cardiotox (with SIDER all),CC[NH+](CC)C(=S)SSC(=S)[NH+](CC)CC,0.0,0,0.5395636913499621,0.6812936582434141,CellScape,0.3959846718235454
cardiotox_with_sider_all,Cardiotox (with SIDER all),CC[NH+](CC)C(=S)SSC(=S)[NH+](CC)CC,0.0,0,0.4578197357938656,0.4915759125829987,MOA,0.46566534697381695
cardiotox_with_sider_all,Cardiotox (with SIDER all),CC[NH+](CC)C(=S)SSC(=S)[NH+](CC)CC,0.0,0,0.5377837635980465,0.7016526236387439,CellScape with Cmax total,0.38322650374277817
cardiotox_with_sider_all,Cardiotox (with SIDER all),CC[NH+](CC)C(=S)SSC(=S)[NH+](CC)CC,0.0,0,0.498895324405433,0.5110513280141066,MOA with Cmax total,0.4881068662360094
cardiotox_with_sider_all,Cardiotox (with SIDER all),CC[NH+](CC)C(=S)SSC(=S)[NH+](CC)CC,0.0,0,0.4322164757901921,0.5,Ensemble (selected models),0.4322164757901921
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,0,0.4507107573270656,0.5447200229669574,Structural,0.4137086377623442
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,0,0.6447261904761902,0.6861785714285713,Mordred,0.469794757022155
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,1,0.7963992673992673,0.564215145965146,Cell Painting,0.7663976493037448
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,1,0.7640481592151802,0.7037791005291005,LINCSL1000,0.6017299231649934
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,0,0.6253569941382896,0.6358150707249148,GeneOntology,0.49177585034694005
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,0,0.5598087787153697,0.6812936582434141,CellScape,0.410842499370044
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,0,0.4541872688758401,0.4915759125829987,MOA,0.46197063083227674
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,1,0.6731263220196889,0.6386336172324779,CellScape with Cmax unbound,0.5477253923331895
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,0,0.5463704117186251,0.7016526236387439,CellScape with Cmax total,0.38934537783466755
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,0,0.5786831238842338,0.5792064372218237,MOA with Cmax unbound,0.4995482497224133
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,1,0.5161343045432452,0.5110513280141066,MOA with Cmax total,0.5051978631095302
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,1,0.5099505702517858,0.5,Ensemble (all models),0.5099505702517858
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.0,0,0.4418099609885029,0.5,Ensemble (selected models),0.4418099609885029
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.0,1,0.5927236026141449,0.5447200229669574,Structural,0.5527187467808446
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.0,1,0.7305223665223666,0.6861785714285713,Mordred,0.5706513180053641
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.0,1,0.8243935567571404,0.564215145965146,Cell Painting,0.7985170415895012
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.0,0,0.6808425671550672,0.7037791005291005,LINCSL1000,0.4837047353659766
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.0,1,0.6412795342110228,0.6358150707249148,GeneOntology,0.5075023196278126
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.0,1,0.7642846135041368,0.6812936582434141,CellScape,0.6301997236755765
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.0,1,0.5325139029612265,0.4915759125829987,MOA,0.5402596881141186
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.0,1,0.7882059474963401,0.6386336172324779,CellScape with Cmax unbound,0.706953852649994
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.0,1,0.7503661739222912,0.7016526236387439,CellScape with Cmax total,0.5816389788267522
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.0,1,0.8018720352751022,0.5792064372218237,MOA with Cmax unbound,0.7645781895796941
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.0,1,0.570819125098932,0.5110513280141066,MOA with Cmax total,0.5611186822965231
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.0,1,0.6180892334457924,0.5,Ensemble (all models),0.6180892334457924
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C1=C(COCC[NH3+])N=C(C)C(C(=O)OC)C1c1ccccc1Cl,1.0,1,0.5727645229498631,0.5,Ensemble (selected models),0.5727645229498631
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl,1.0,1,0.5966966028433662,0.5,Ensemble (all models),0.5966966028433662
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCC21,1.0,1,0.8496402144158344,0.5447200229669574,Structural,0.834871075855316
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCC21,1.0,1,0.9777225274725276,0.6861785714285713,Mordred,0.9645061323108441
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCC21,1.0,1,0.8024327592342294,0.564215145965146,Cell Painting,0.7733202072805756
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCC21,1.0,1,0.7444624793592602,0.7037791005291005,LINCSL1000,0.568670676010415
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCC21,1.0,1,0.6491196210462439,0.6358150707249148,GeneOntology,0.518266201113555
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCC21,1.0,1,0.8966843349934889,0.6812936582434141,CellScape,0.8379140113166949
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCC21,1.0,1,0.8233117058457013,0.4915759125829987,MOA,0.8262392572193558
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCC21,1.0,1,0.8217854369378075,0.6386336172324779,CellScape with Cmax unbound,0.7534156861834553
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCC21,1.0,1,0.8808671251461329,0.7016526236387439,CellScape with Cmax total,0.800345361995719
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCC21,1.0,0,0.5764578691827814,0.5792064372218237,MOA with Cmax unbound,0.49762729843592046
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCC21,1.0,1,0.5306275357546371,0.5110513280141066,MOA with Cmax total,0.5200186735971902
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCC21,1.0,1,0.7044532654771831,0.5,Ensemble (all models),0.7044532654771831
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCC21,1.0,1,0.7973157520491867,0.5,Ensemble (selected models),0.7973157520491867
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH2+]CC(O)COc1ccccc1C(=O)CCc1ccccc1,1.0,1,0.6707422398595572,0.5,Ensemble (all models),0.6707422398595572
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0.0,0,0.5082409593377782,0.5447200229669574,Structural,0.4665157676502448
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0.0,0,0.5923570308499745,0.6861785714285713,Mordred,0.43163474896682685
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0.0,1,0.711517961205461,0.564215145965146,Cell Painting,0.669008644835249
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0.0,1,0.7271216975484838,0.7037791005291005,LINCSL1000,0.5394006585306389
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0.0,0,0.6110148271909273,0.6358150707249148,GeneOntology,0.4804972824049987
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0.0,0,0.5007781656431844,0.6812936582434141,CellScape,0.367520055106887
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0.0,0,0.45744814755501,0.4915759125829987,MOA,0.46528739086434945
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0.0,0,0.515581523875386,0.6386336172324779,CellScape with Cmax unbound,0.4036598684780025
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0.0,0,0.4732126203234892,0.7016526236387439,CellScape with Cmax total,0.3372128916652706
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0.0,0,0.4072628043092595,0.5792064372218237,MOA with Cmax unbound,0.35156964610295455
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0.0,0,0.4418487934892942,0.5110513280141066,MOA with Cmax total,0.43229394903078877
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0.0,0,0.4579953299798805,0.5,Ensemble (all models),0.4579953299798805
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0.0,0,0.4167441338807279,0.5,Ensemble (selected models),0.4167441338807279
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)CCc1cccc2[n-]c([O-])cc12,1.0,0,0.5424719317204945,0.5447200229669574,Structural,0.4979364708917637
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)CCc1cccc2[n-]c([O-])cc12,1.0,1,0.8912658730158728,0.6861785714285713,Mordred,0.8267579631526368
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)CCc1cccc2[n-]c([O-])cc12,1.0,1,0.6407851103574786,0.564215145965146,Cell Painting,0.5878529435837261
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)CCc1cccc2[n-]c([O-])cc12,1.0,1,0.72571121933622,0.7037791005291005,LINCSL1000,0.5370198707219745
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)CCc1cccc2[n-]c([O-])cc12,1.0,0,0.5841085587911803,0.6358150707249148,GeneOntology,0.459338403323169
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)CCc1cccc2[n-]c([O-])cc12,1.0,1,0.7637475451304058,0.6812936582434141,CellScape,0.6293571480764044
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)CCc1cccc2[n-]c([O-])cc12,1.0,1,0.852560333006209,0.4915759125829987,MOA,0.8550032633752231
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)CCc1cccc2[n-]c([O-])cc12,1.0,1,0.8537429339904307,0.6386336172324779,CellScape with Cmax unbound,0.7976332705750594
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)CCc1cccc2[n-]c([O-])cc12,1.0,1,0.772754113157654,0.7016526236387439,CellScape with Cmax total,0.6191588985733467
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)CCc1cccc2[n-]c([O-])cc12,1.0,1,0.9731705474575624,0.5792064372218237,MOA with Cmax unbound,0.968120409963851
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)CCc1cccc2[n-]c([O-])cc12,1.0,1,0.8613308913574502,0.5110513280141066,MOA with Cmax total,0.8581966609303415
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)CCc1cccc2[n-]c([O-])cc12,1.0,1,0.6056990294054209,0.5,Ensemble (all models),0.6056990294054209
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC[NH+](CCC)CCc1cccc2[n-]c([O-])cc12,1.0,1,0.7144017341666195,0.5,Ensemble (selected models),0.7144017341666195
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCSc1ccc2[n-]c(=NC(=O)OC)[n-]c2c1,0.0,0,0.5030274599153067,0.5447200229669574,Structural,0.4617302822608196
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCSc1ccc2[n-]c(=NC(=O)OC)[n-]c2c1,0.0,0,0.6425125482629273,0.6861785714285713,Mordred,0.4681817350586053
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCSc1ccc2[n-]c(=NC(=O)OC)[n-]c2c1,0.0,1,0.7330394952269955,0.564215145965146,Cell Painting,0.6937014879002048
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCSc1ccc2[n-]c(=NC(=O)OC)[n-]c2c1,0.0,1,0.7547977147788795,0.7037791005291005,LINCSL1000,0.5861158249483862
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCSc1ccc2[n-]c(=NC(=O)OC)[n-]c2c1,0.0,0,0.5876938889542064,0.6358150707249148,GeneOntology,0.46215787892866095
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCSc1ccc2[n-]c(=NC(=O)OC)[n-]c2c1,0.0,0,0.6303798839456488,0.6812936582434141,CellScape,0.4626344868459243
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCSc1ccc2[n-]c(=NC(=O)OC)[n-]c2c1,0.0,0,0.4622258696566653,0.4915759125829987,MOA,0.4701469883134501
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCSc1ccc2[n-]c(=NC(=O)OC)[n-]c2c1,0.0,1,0.7387722021271407,0.6386336172324779,CellScape with Cmax unbound,0.638555479521576
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCSc1ccc2[n-]c(=NC(=O)OC)[n-]c2c1,0.0,1,0.7308723642628441,0.7016526236387439,CellScape with Cmax total,0.548969327266212
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCSc1ccc2[n-]c(=NC(=O)OC)[n-]c2c1,0.0,1,0.5846633844173528,0.5792064372218237,MOA with Cmax unbound,0.5064841143950742
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCSc1ccc2[n-]c(=NC(=O)OC)[n-]c2c1,0.0,0,0.4994472345826017,0.5110513280141066,MOA with Cmax total,0.48864684152509963
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCSc1ccc2[n-]c(=NC(=O)OC)[n-]c2c1,0.0,1,0.5346393507641383,0.5,Ensemble (all models),0.5346393507641383
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCSc1ccc2[n-]c(=NC(=O)OC)[n-]c2c1,0.0,0,0.4833849435450184,0.5,Ensemble (selected models),0.4833849435450184
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1.0,1,0.595642881826966,0.5447200229669574,Structural,0.5559247731383461
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1.0,0,0.6675654761904761,0.6861785714285713,Mordred,0.4864371345790177
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1.0,1,0.8420484584859586,0.564215145965146,Cell Painting,0.8187734841498088
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1.0,0,0.6751064816409644,0.7037791005291005,LINCSL1000,0.47962953228748906
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1.0,0,0.5937795300024562,0.6358150707249148,GeneOntology,0.46694357946365406
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1.0,1,0.7474765337247679,0.6812936582434141,CellScape,0.6038304966204615
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1.0,1,0.638136445903632,0.4915759125829987,MOA,0.644132169332515
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1.0,1,0.7737254924368309,0.6386336172324779,CellScape with Cmax unbound,0.6869181551556521
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1.0,1,0.7363233626468544,0.7016526236387439,CellScape with Cmax total,0.5581046487335775
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1.0,1,0.6751737208810051,0.5792064372218237,MOA with Cmax unbound,0.6140313114886825
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1.0,1,0.5536103293862827,0.5110513280141066,MOA with Cmax total,0.5435209295070997
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1.0,1,0.5849728028865572,0.5,Ensemble (all models),0.5849728028865572
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1.0,1,0.5653250253185029,0.5,Ensemble (selected models),0.5653250253185029
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1,0.0,0,0.5024493303401144,0.5447200229669574,Structural,0.4611996155413887
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1,0.0,0,0.6603035714285715,0.6861785714285713,Mordred,0.4811455785145476
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1,0.0,1,0.6875156015295331,0.564215145965146,Cell Painting,0.6414694136599405
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1,0.0,1,0.7385873108373112,0.7037791005291005,LINCSL1000,0.5587538056402908
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1,0.0,0,0.55101634345712,0.6358150707249148,GeneOntology,0.433314943941866
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1,0.0,0,0.6113493261601342,0.6812936582434141,CellScape,0.4486680000342157
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1,0.0,0,0.45744814755501,0.4915759125829987,MOA,0.46528739086434945
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1,0.0,1,0.6433468273957018,0.6386336172324779,CellScape with Cmax unbound,0.5065213733041903
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1,0.0,0,0.6718756775835513,0.7016526236387439,CellScape with Cmax total,0.4787808489186782
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1,0.0,0,0.5561797799815043,0.5792064372218237,MOA with Cmax unbound,0.4801222364250928
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1,0.0,0,0.4861015240942623,0.5110513280141066,MOA with Cmax total,0.475589727927333
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1,0.0,1,0.5111119613677205,0.5,Ensemble (all models),0.5111119613677205
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1,0.0,0,0.4684451936334188,0.5,Ensemble (selected models),0.4684451936334188
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC1(c2ccccc2)C(=O)NCNC1=O,0.0,0,0.5229511237150967,0.5447200229669574,Structural,0.4800182677944434
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC1(c2ccccc2)C(=O)NCNC1=O,0.0,0,0.6168007710888146,0.6861785714285713,Mordred,0.44944624968736824
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC1(c2ccccc2)C(=O)NCNC1=O,0.0,1,0.8150175310800313,0.564215145965146,Cell Painting,0.7877594101685165
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC1(c2ccccc2)C(=O)NCNC1=O,0.0,1,0.7394000479642678,0.7037791005291005,LINCSL1000,0.5601256486270758
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC1(c2ccccc2)C(=O)NCNC1=O,0.0,0,0.5973844523183324,0.6358150707249148,GeneOntology,0.46977846218495073
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC1(c2ccccc2)C(=O)NCNC1=O,0.0,1,0.8193700697450698,0.6812936582434141,CellScape,0.7166201192304991
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC1(c2ccccc2)C(=O)NCNC1=O,0.0,1,0.5517567551634778,0.4915759125829987,MOA,0.5591837051684765
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC1(c2ccccc2)C(=O)NCNC1=O,0.0,1,0.7647973139057324,0.7016526236387439,CellScape with Cmax total,0.6058241085226257
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC1(c2ccccc2)C(=O)NCNC1=O,0.0,0,0.4515361848801749,0.5110513280141066,MOA with Cmax total,0.4417718535580355
cardiotox_with_sider_all,Cardiotox (with SIDER all),CCC1(c2ccccc2)C(=O)NCNC1=O,0.0,1,0.5421440506602414,0.5,Ensemble (selected models),0.5421440506602414
